2022-12-12 19:04:01.457 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:03:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:04:01.458 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:03:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:04:11.459 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:04:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:04:11.461 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:04:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:04:21.459 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:04:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:04:21.461 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:04:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:04:31.460 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:04:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:04:31.462 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:04:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:04:41.462 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:04:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:04:41.463 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:04:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:04:51.464 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:04:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:04:51.465 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:04:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
